hair 15 3.33333333333
look 11 2.44444444444
present 8 1.77777777778
christmas 7 1.55555555556
dollar 7 1.55555555556
gift 7 1.55555555556
watch 7 1.55555555556
flat 6 1.33333333333
time 6 1.33333333333
beautiful 5 1.11111111111
buy 5 1.11111111111
cent 5 1.11111111111
day 5 1.11111111111
give 5 1.11111111111
home 5 1.11111111111
little 5 1.11111111111
twenty 5 1.11111111111
window 5 1.11111111111
brown 4 0.888888888889
chain 4 0.888888888889
comb 4 0.888888888889
door 4 0.888888888889
eye 4 0.888888888889
good 4 0.888888888889
nice 4 0.888888888889
put 4 0.888888888889
say 4 0.888888888889
second 4 0.888888888889
week 4 0.888888888889
young 4 0.888888888889
back 3 0.666666666667
cut 3 0.666666666667
eighty 3 0.666666666667
first 3 0.666666666667
gone 3 0.666666666667
gray 3 0.666666666667
hand 3 0.666666666667
head 3 0.666666666667
make 3 0.666666666667
old 3 0.666666666667
penny 3 0.666666666667
see 3 0.666666666667
seven 3 0.666666666667
something 3 0.666666666667
table 3 0.666666666667
way 3 0.666666666667
white 3 0.666666666667
art 2 0.444444444444
away 2 0.444444444444
cat 2 0.444444444444
close 2 0.444444444444
couch 2 0.444444444444
expression 2 0.444444444444
face 2 0.444444444444
fast 2 0.444444444444
finger 2 0.444444444444
girl 2 0.444444444444
go 2 0.444444444444
happy 2 0.444444444444
hour 2 0.444444444444
inside 2 0.444444444444
know 2 0.444444444444
last 2 0.444444444444
length 2 0.444444444444
letter 2 0.444444444444
long 2 0.444444444444
love 2 0.444444444444
may 2 0.444444444444
minute 2 0.444444444444
next 2 0.444444444444
package 2 0.444444444444
quick 2 0.444444444444
read 2 0.444444444444
room 2 0.444444444444
serious 2 0.444444444444
silent 2 0.444444444444
smile 2 0.444444444444
store 2 0.444444444444
thin 2 0.444444444444
what 2 0.444444444444
word 2 0.444444444444
you 2 0.444444444444
able 1 0.222222222222
accurate 1 0.222222222222
again 1 0.222222222222
air 1 0.222222222222
alone 1 0.222222222222
and 1 0.222222222222
answer 1 0.222222222222
anything 1 0.222222222222
basement 1 0.222222222222
beard 1 0.222222222222
box 1 0.222222222222
boy 1 0.222222222222
breeze 1 0.222222222222
bright 1 0.222222222222
brilliant 1 0.222222222222
button 1 0.222222222222
card 1 0.222222222222
change 1 0.222222222222
child 1 0.222222222222
coffee 1 0.222222222222
color 1 0.222222222222
company 1 0.222222222222
cook 1 0.222222222222
corner 1 0.222222222222
count 1 0.222222222222
cry 1 0.222222222222
dark 1 0.222222222222
dear 1 0.222222222222
design 1 0.222222222222
dim 1 0.222222222222
direction 1 0.222222222222
do 1 0.222222222222
doubt 1 0.222222222222
dry 1 0.222222222222
dull 1 0.222222222222
eight 1 0.222222222222
else 1 0.222222222222
envy 1 0.222222222222
exchange 1 0.222222222222
expense 1 0.222222222222
expensive 1 0.222222222222
fact 1 0.222222222222
fall 1 0.222222222222
family 1 0.222222222222
father 1 0.222222222222
fence 1 0.222222222222
find 1 0.222222222222
fine 1 0.222222222222
flash 1 0.222222222222
forget 1 0.222222222222
forty 1 0.222222222222
full 1 0.222222222222
gas 1 0.222222222222
get 1 0.222222222222
god 1 0.222222222222
gold 1 0.222222222222
grandfather 1 0.222222222222
grow 1 0.222222222222
habit 1 0.222222222222
haircut 1 0.222222222222
hang 1 0.222222222222
heart 1 0.222222222222
hell 1 0.222222222222
honor 1 0.222222222222
hope 1 0.222222222222
hot 1 0.222222222222
house 1 0.222222222222
hundred 1 0.222222222222
immediate 1 0.222222222222
income 1 0.222222222222
island 1 0.222222222222
joy 1 0.222222222222
just 1 0.222222222222
keep 1 0.222222222222
kill 1 0.222222222222
kind 1 0.222222222222
knee 1 0.222222222222
labor 1 0.222222222222
large 1 0.222222222222
late 1 0.222222222222
later 1 0.222222222222
least 1 0.222222222222
leather 1 0.222222222222
life 1 0.222222222222
lord 1 0.222222222222
man 1 0.222222222222
many 1 0.222222222222
merry 1 0.222222222222
metal 1 0.222222222222
metaphor 1 0.222222222222
mighty 1 0.222222222222
million 1 0.222222222222
mind 1 0.222222222222
mirror 1 0.222222222222
mistake 1 0.222222222222
